Tweet ID,Full Text,Mask Sentiment,Language
1287318587804454912,Thx yu They have zero Cov deaths using science not evil fear propg control mask evil lies equals Gates deadly vaccine! Just found yu Follw yu! Please read my pists all true Snc Deb https://t.co/UvXnS5IZQE,Anti-Mask,English,
1278922487766544385,"@Twitter Masks are for the weak minded little bitches. 
.3% death rate for covid 
Last years flu was more deadlier than this bullshit. Lol",Anti-Mask,English,
1264414163008466944,"@Alyssa_Milano Masks make healthy people less healthy.  Fuck masks for healthy people that are young with good immune systems.  It's pointless if they aren't close to elderly.  Masks are muzzles, marks of ignorance to the data and marks of slavery.  #FuckMasks Stay home if you have symptons.",Anti-Mask,English,
1309935060376674304,"@MaxCheeseRight @TorontoStar I have minty fresh breath, But...
I dont wear a mask, I dont live in fear, I cant be intimidated by fearful sheep!

Enjoy your mask I'll enjoy my life!",Anti-Mask,English
1250826417559998465,"@crypto_goat_ @GovWhitmer @realDonaldTrump Fucking Idiots ""End the lock down"" while wearing face masks.",Anti-Mask,English,
1282978925157785603,Anyone who still wears the idiot mask is a complete idiot https://t.co/2Ut0TiRbWG,Anti-Mask,English,
1236759443943063553,"@ruigalaxys4 Mask is to stop particles like micro particle from other people mouth when cough or breath, it is not for viruses, nothing is safe against the viruses, only prevention and good hygiene. COVID19 apparently is speeding by particles so is up to every person how they chose to protect",Anti-Mask,English,
1292135240329236480,"@RealSunBeach @MiltonWolfMD @KDHE @SecNorman We can help by acknowledging that masks - even N95- don't stop viruses, and therefore should not be relied upon. They do collect bacteria 

Further, having the general public walking around with mobile petri dishes strapped to their faces carries some serious public health risks!",Anti-Mask,English,
1286304286905970694,Pandemic precaution or luxury fashion statement? The $185 luxury face mask from #Belgium https://t.co/W7M7Aj8eBt https://t.co/CvSGzOK2Nq,Neutral,English,
1233225230421757953,"So I just looked on Amazon for a single reusable N95 mask preferably with a respirator &amp;they’re either unavailable, not on Prime or extremely expensive what the hell is really going on.",Neutral,English,
1280115309953810432,w my having to wear a mask all day at work I am breaking out on my chin SO BAD😭 I feel like I’m back in middle/high school,Neutral,English,
1246159288906797056,Trump White House to Tell Americans to Wear Cloth Masks in Public to Protect Against Coronavirus Transmission https://t.co/EGb1u2ZyJK,Neutral,English,News
1268987403286396928,@mikeledo @TrumpCokeHabit @Lioness2121 @AYoungWarthog @RealCandaceO @GOP The cdc and who told us masks don’t work in February... what information do you think they obtained that made them change their mind ? You realize viral particles are 1/100 the size of the holes in an n95 mask... the masks helps but just fractionally,Neutral,English,"""masks help, but just fractionally"""
1298092013825536000,I really want to see Dominick wear a mask like his old man. #WWERAW,Neutral,English,could be wearing mask in inappropriate way (bandanna or something)
1276894016064413696,"Look how quickly the Coronavirus moved though our country... Look how it attacks the Human Body.
Ask yourself why your President won't wear a Mask or encourage people to do so. 
What is it They're NOT saying... is this a Bio-Weapon? https://t.co/Xic7dJSINh",Neutral,English,
1295016506976239616,"Protesters outside Postmaster General Louis DeJoy’s apartment building to protest his destruction of democracy.

Protesters are social distancing and wearing masks.
#USPSprotest https://t.co/O9QWN0rEi3",Neutral,English,news
1276137762962325504,"OK...I have questions.  If a three layer fabric mask can keep out COVID-19, won't a @speedo keep leeches out of your penis?  Another, WHERE WAS HE SWIMMING?  More importantly...was he SWIMMING?  I just have SO MANY QUESTIONS. https://t.co/xIbb00gK79",Neutral,English,
1273191365653024769,"There’s been no logic/consistency in any of this. No closure of airports in late Feb/March when virus at peak, as ´no need’ but measures introduced in June! No need to wear masks, now we do need to wear them. Infinitesimal outdoor transmission yet we were told ‘Stay at Home’! https://t.co/RH0kFL94Bw",Neutral,English,
1278558853886435328,"@iceqween1976 @Sandra_Sully It's the government forcing people back to work, that's the problem, Morrison doesn't care about anyone, he has no empathy for anyone, we have not been provide masks at work since this started and social distancing doesn't work.",Neutral,English,
1262520896230756354,"#pentagram #facemask #mask  #wizard   #pentacle,  #coveringfacemask #madeinUSA #pentagram #moon  #witch #wizard #pentacle #Etsy #pagan #lockdown #covid19 #washablefacemask  #blackmetal #covid_19 #handmademask #maskforsale #gothic #gothicfashion #witches 
https://t.co/LGhuQWjjr2",Neutral,English,http://twitter.com/user/status/
1292000136097230849,"Electric cooker an easy, efficient way to sanitize N95 masks, study finds https://t.co/rkbRmCJiuz https://t.co/6mZuCtfr2x",Neutral,English,
1283091994089226241,"You can't dull my sparkle ✨
📸 @Christogrphy 
#OnlineExamsKenya 
#bitcoin 
#Toto 
#lockdown 
#accragirls 
#armyisoverparty 
#facemask 
#PresidentUhuruKenyatta 
#Sachin_pilot 
#BongaNaOne2One 
#EBT https://t.co/MWIDRukCcZ",Neutral,English,
1238952917132066816,"Chinese Billionaire donating 1m face masks and 500k testing kits to the US. 

What are Trump and his friends donating to #MAGA? 

#CoronaVirus #COVIDー19",Neutral,English,
1257408093757100032,FG vows to prosecute violators of social distancing order and use of face mask https://t.co/ktbzXT2vPK https://t.co/aliXvmysmN,Neutral,English,
1224544848297902080,"@smurfette017 @DickGordonDG ser, care to share the company where you were able to get that million pieces of mask shipped to China using your links in 6 hawers?",Neutral,English,
1274477334893080594,Gov. DeSantis won't interfere with cities that require residents to wear face masks in public amid COVID spike | Florida Phoenix https://t.co/9vE8Dw1eLZ,Neutral,English,reporting fact
1246908533964189699,Grocery store run...shoutout to my uncle for the N95 masks 😕 https://t.co/y6gMvzRjiI,Neutral,English,
1234141988158627840,Surgeon general urges the public to stop buying face masks amid coronavirus outbreak | The Seattle Times.... why were we not prepared for this kind of event...? https://t.co/en4LghMfhY,Neutral,English,news
1289729631046602752,Researchers Eliminate SARS-CoV-2 and Bacteria From N95 Masks With Low-Cost Moist Heat Treatment https://t.co/wNQlLtiVFt,Neutral,English,
1294140623260278784,Biden says all U.S. governors should mandate masks to slow coronavirus' spread https://t.co/gsEfXyoAjy,Neutral,English,reporting fact
1280856305415135233,"@Debsam1760 Please expound on your experience there when you're done.  I have need of an endodontist and keep putting it off because of Covid-19 concerns.  I hope all went well for you.  Kinda hard to do that kind of exam with masks, so I'm assuming they ALL wear one.",Neutral,English,
1233237576611500033,"A young boy rests on his mother's lap as masked onlookers hang on for the ride. Guangzhou Metro, Jan 2019. #coronavirus https://t.co/t33Blcv92q",Neutral,English,
1274615708144541696,"A father’s smile has been known to light up a child’s entire day.....
Wishing all our fathers a Happy Father's day
#mackieyosklodin #nativewear #ghfashion #africandesign #fashion #style #covid19 #madeinghana #printmaking #mensfashion #mask #menswear #fashiondesigner #fathersday https://t.co/CsEluBzjER",Neutral,English,
1282922637820342274,"We rock it real good...🚀 Get your rocket emoji hoodies today. Perfect for those breezy summer nights. Shop here: https://t.co/CdNEJ3eCwe 

#rocket #emojis #emoji #rocketemoji #hoodies #hoodie #hoodiestyle #summer2020 #wearamask #ZacEfron #under1kgang #alternativefashion https://t.co/5RZ2mwF5Qr",Neutral,English,"unrelated hashtag, like example"
1279333880382853120,@mattmw Apparently when I had my head over the basin for the wash my hairdresser then donned a mask under the face shield but as I want in a position to see couldn't attest to that but I do see your point! I had my temperature taken on entry &amp; had to wear my face mask,Neutral,English,
1275147056152100864,"@decustecu I mean, if you don't mind forgoing the facial recognition, which is probably racist and doesn't work well in the Covid-mask era anyway, they have a new SE for $400.",Neutral,English,
1297535765832962048,estoy hasta la polla del corona y d la peña k se hace la prueba y hasta k no es positivo no lo dice esk sinceramente una ameba tiene + iq,Neutral,Other,
1284133645045960706,"@cityofokc @RobertHefnerV @okchealth If you make masks mandatory, are your going to provide everyone with the most effective masks available?

Eyes are completely exposed to any ""droplets"" even with the most protective masks available, so what is the point? 

I could wear a crochet mask and be compliant. #Ridiculous https://t.co/PhW1DiMtn4",Neutral,English,"criticizing mandate, not masks ""eyes exposed"" make it hard to see their feelings towards masks. Seems like they feel masks are not enough"
1282812636711784451,"Masks for sale 👀😮🔥🙏🏾 #SkyrocketPrints #Masks #Covid #Hurry #Protection #Variety @ Hyattsville, Maryland https://t.co/LnDkJsyW4G",Neutral,English,
1296512510787555334,"@votevets Last hours he had tugs destroy the sorting machines , for our votes .
He has insulted every one of us including the President Obama .
Not taking any mayor steps on Covid -19 even helping with the mask .
Feeling sad for another one of his “presidencial team”
He is on war now ?",Neutral,English,
1287721239855820800,"San Francisco bus driver beaten with baseball bat after asking passengers to wear masks: police

https://t.co/6kqZtzvPju

INVESTIGATE COVID RECORDINGS ⁦@GavinNewsom⁩ ‼️I’ll bet they’re NOT ACCURATE! ⁦#DECEPTION",Neutral,English,
1269063190111039493,WHO makes changes to mask guidelines https://t.co/ywCcMivKFt,Neutral,English,
1249812191651430406,The Harmac pulp mill at Nanaimo kept operating in BC to keep good jobs in BC. And now it's producing special pulp that goes into medical masks and gowns for #COVID19 health-care teams: https://t.co/vROclQkA9s https://t.co/NRkvfRaStM,Neutral,English,
1287747483242844160,"""Masks were not required, the newspaper reported.
'We let everybody do what they felt like. If you were comfortable shaking hands, you shook hands. If you didn’t, you didn’t,' the pastor said.""

This is why we're being very careful @sealpandp https://t.co/3x1NjCvTWb",Neutral,English,
1221824538675175424,Dust Respirator Mask Gas Air Spray Paint Painting Airsoft N95 Chemical Filter https://t.co/RNrp4vzqWq,Neutral,English,
1283129779185750017,"""The US, UK and Canada have been relatively slow to accelerate mask wearing versus, for example, Spain, France and Italy"" says Researcher Sarah P Jones

People often see ""lots of other people doing it, [so think] it must not be a big deal to wear a mask""

https://t.co/PCCQWpnxn2 https://t.co/PRSrPod6bj",Neutral,English,
1280620806431621120,@afginastan Lmao I didn’t think there was a limit to that. But also I thinking of this in reference to that whacko that flipped out on the old lady who asked him to wear a mask,Neutral,English,
1259472073317142531,HIDDEN DICTATORIAL FASCIST/NAZI GENES OF THOSE IN POWER YET 58MILLION HUMANS DIE EVERY YEAR WITHOUT LOCKDOWN/MASKS/TESTS/SOCIAL DISTANCE OR COMPENSATION=global debt at $255trillion to fuel overpopulation that fuels climate change &amp; nature wipeout pandemic https://t.co/tvU1rt1s9B,Neutral,English,not really sure?
